Unnamed: 0,username,bio,profile_url,location,website
3556,najib_mikati,"Official Twitter feed for the Prime Minister of Lebanon; also, Member of Parliament for Tripoli, North-Lebanon.",https://twitter.com/Najib_Mikati,,najibmikati.net
3557,pearlsfrommyrna,"NOW ON MASTODON @PearlsFromMyrna@c.im
Retired executive secretary for Mr. Stanley Bogenshoots, Senior Vice President at Hughes Aircraft.",https://twitter.com/PearlsFromMyrna,,
3558,jacoboulanyah,Speaker of the 11th Parliament of the Republic of Uganda from 2021 - 2022.,https://twitter.com/JacobOulanyah,,parliament.go.ug
3559,harshadesilvamp,Father. Husband. #SriLanka Citizen. MP for Colombo and Chair Com on Public Finance. Founder #1990SuwaSeriya. Eisenhower Global Fellow. https://t.co/Apt1Mkqq06,https://twitter.com/HarshadeSilvaMP,,
3560,f_chairman,"Best-selling soccer strategy app - over 3 million downloads worldwide! 
Click the link below to visit our site and go through to the app stores to download.",https://twitter.com/F_Chairman,,football-chairman.com
3561,pandajay,National Vice President BJP; Party in-charge of Assam & Delhi; Former MP (4 times from Odisha); Author; Columnist; Avid Reader; Helicopter Pilot (1980 hours).,https://twitter.com/PandaJay,,jaypanda.in
3562,blsanthosh,"National General Secretary (Org), BJP",https://twitter.com/blsanthosh,,bjp.org
3563,senwarren,"U.S. Senator, Massachusetts. She/her/hers. Official Senate account.",https://twitter.com/SenWarren,,warren.senate.gov
3564,barackobama,"Dad, husband, President, citizen.",https://twitter.com/BarackObama,,obamabook.com
3565,sabinachege,Member of Parliament Murang'a County,https://twitter.com/SABINACHEGE,,parliament.go.ke/the-national-a…
3567,gladysshollei,"A Mother, Transformational Leader, Deputy Speaker and Uasin Gishu County Woman Member of Parliament.",https://twitter.com/GladysShollei,,m.facebook.com/GBossShollei/
3568,damarcusbeasley,"Proud Dad, part owner @fortwaynefc ,  @beasleycamps, @hou2026worldcup board member. Founding member @SCORE_NA_ podcast🗣 @thecrackpodcas1",https://twitter.com/DaMarcusBeasley,,
3569,cmohry,"Office of Chief Minister, Haryana.",https://twitter.com/cmohry,,haryanacmoffice.gov.in
3570,uksupremecourt,"Official profile for the highest court in the UK.

Free online course: https://t.co/Uj0tXKXdaq",https://twitter.com/UKSupremeCourt,,supremecourt.uk
3571,ewarren,"U.S. Senator, former teacher. Wife, mom (Amelia, Alex, Bailey, @CFPB), grandmother, and Okie. She/her. Official campaign account.",https://twitter.com/ewarren,,elizabethwarren.com
3572,un_pga,"Official account of Csaba Kőrösi, President of the 77th session of the United Nations General Assembly. Instagram: https://t.co/yzc1jkcRJa",https://twitter.com/UN_PGA,,un.org/pga/
3573,nadiawhittomemp,Proud to represent my home city as the Labour MP for Nottingham East • UK’s youngest MP • @CommonsLUHC member • she/her 🏳️‍🌈,https://twitter.com/NadiaWhittomeMP,,linktr.ee/nadiawhittomemp
3574,sen_joemanchin,"U.S. Senator for #WV. Chairman of @EnergyDems. Please do not hesitate to contact me to share your commonsense ideas, concerns or if you need assistance.",https://twitter.com/Sen_JoeManchin,,manchin.senate.gov
3575,sengillibrand,"Mom to Theo, Henry and dog Maple. Wife to Jonathan. U.S. Senator for New York. Not “very polite.” She/her.",https://twitter.com/SenGillibrand,,kirstengillibrand.com
3576,thevillasomalia,Official twitter channel for H.E President Hassan Sheikh Mohamud’s Office.,https://twitter.com/TheVillaSomalia,,villasomalia.gov.so
3577,corybooker,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",https://twitter.com/CoryBooker,,corybooker.com
3578,sallyeaves,Innovating #tech #education #business CEO CTO Advisor Prof #AI #Cloud #IoT #5G #TechForGood #FinTech #SDGs #STEM #STEAM #Sustainability #MWC23,https://twitter.com/sallyeaves,,podcasts.apple.com/gb/podcast/tom…
3579,brianschatz,United States Senator from Hawaii. Dad. Climate Hawk. Chair of the Senate Committee on Indian Affairs. Chief Deputy Whip.,https://twitter.com/brianschatz,,brianschatz.com
3580,anandsharmainc,"Member of Parliament, Rajya Sabha | former Union Cabinet Minister, Govt of India",https://twitter.com/AnandSharmaINC,,archive.india.gov.in/govt/rajyasabh…
3581,franklinleonard,@theblcklst founder. Film & TV producer. Politics & football (soccer) person. @vanityfair contrib editor. @am_cinematheque & @weare_thegotham board member.,https://twitter.com/franklinleonard,,franklinleonard.com
3582,senjohnmccain,"Memorial account for U.S. Senator John McCain, 1936-2018. To support the causes to which Senator McCain dedicated his life & service, follow @McCainInstitute.",https://twitter.com/SenJohnMcCain,,
3583,nadinedorries,Recovering Secretary of State. Sunday Times Bestseller. MP for Mid Beds. Talk TV - Friday Night With Nadine 8pm.,https://twitter.com/NadineDorries,,
3584,atiku,"Former Vice President of Nigeria. Waziri Adamawa, Businessman, Father and Philanthropist. PDP Presidential Candidate, 2023.",https://twitter.com/atiku,,atiku.org
3585,orengo_james,Governor of Siaya County,https://twitter.com/orengo_james,,parliament.go.ke
3586,senatormenendez,"U.S. Senator from New Jersey. @SFRCdems Chairman. Loving husband to Nadine. Proud father of Alicia & Rob and grandfather of Evangelina, Ofelia, Olivia & Robert.",https://twitter.com/SenatorMenendez,,menendez.senate.gov
3587,ceoadam,"CEO of @AMCTheatres since 2016. So just how much do you love movies? Former CEO of Starwood Hotels, Norwegian Cruise Line, Vail Resorts and  Philadelphia 76ers.",https://twitter.com/CEOAdam,,amctheatres.com
3588,ambrice46,Official Account: White House Domestic Policy Advisor,https://twitter.com/AmbRice46,,whitehouse.gov
3589,michaeljackson,The Official Michael Jackson Twitter Page,https://twitter.com/michaeljackson,,michaeljackson.com
3590,mikeyk,"Co-founder & former CTO of Instagram.

Now building https://t.co/A2tXGha0ZO

Also at https://t.co/R4owWnoWac",https://twitter.com/mikeyk,,artifact.news
3591,reverendwarnock,Pastor. Advocate. Savannah born & raised. @Morehouse alum. Senator from Georgia. | Join us @TeamWarnock,https://twitter.com/ReverendWarnock,,secure.actblue.com/donate/wfg-soc…
3592,senatorenzi,Former U.S. Senator Mike Enzi of Wyoming. This account is no longer updated.,https://twitter.com/SenatorEnzi,,enzi.senate.gov
3593,niinisto,Tasavallan presidentti. Republikens president. President of the Republic of Finland | Viestit tasavallan presidentin omia. Presidentin kanslia: @TPKanslia,https://twitter.com/niinisto,,presidentti.fi
3594,kjp46,"This is an archive of an official Biden Administration account, maintained by the National Archives and Records Administration. Follow me @PressSec for updates!",https://twitter.com/KJP46,,whitehouse.gov
3595,sentoomey,Twitter account for former-U.S. Senator Pat Toomey. Husband. Father.,https://twitter.com/SenToomey,,
3596,derekfisher,"Dad/Husband. Founder, Derek Fisher Be Better Foundation. Five-time @NBA @Lakers Champion. @playequityfund Board Member. Former Head Coach/GM @LASparks",https://twitter.com/derekfisher,,derekfisher.com/dfba
3597,pattymurray,"U.S. Senator, Washington state | President pro tempore of the Senate | @SenateApprops Chair | Working every day for WA families | she/her/hers",https://twitter.com/PattyMurray,,murray.senate.gov
3598,kimaniichungwah,Leader of Majority Party in 13th Parliament.            The ONLY official twitter of the Member of Parliament Kikuyu Constituency,https://twitter.com/KIMANIICHUNGWAH,,parliament.go.ke/the-national-a…
3599,lindseygrahamsc,The official Twitter feed for United States Senator Lindsey Graham.,https://twitter.com/LindseyGrahamSC,,lindseygraham.com
3600,ponnaarrbjp,"Ex.Union Minister of State for Finance and Shipping, Government of India. Ex.Member of Parliament from Kanniyakumari Lok Sabha Constituency.",https://twitter.com/PonnaarrBJP,,ponnar.in
3601,vinodchavdabjp,"Member of Parliament (Kachchh) & Advocate । General Secretary, BJP Gujarat",https://twitter.com/VinodChavdaBJP,,Vinodchavda.in
3602,officialignou,"The Indira Gandhi National Open University (IGNOU), the world’s largest university, was established by an Act of Parliament in 1985.",https://twitter.com/OfficialIGNOU,,
3603,jaythakkar22,"Proud Indian, Vice President & Head of Alternate Research at Sharekhan by BNP PARIBAS

Tweets on Stock Markets are for educational purpose",https://twitter.com/JayThakkar22,,linkedin.com/in/jay-thakkar…
3604,michaelrulli,"Ohio Senator representing the Mahoning Valley. Fighting for Election Integrity, the Second Amendment, the Unborn, and the American Worker!",https://twitter.com/michaelrulli,,michaelrulli.com
3605,sambitswaraj,"Surgeon by Profession,Politician by Passion...National Spokesperson of BJP",https://twitter.com/sambitswaraj,,bjp.org
3606,kremlinrussia_e,"Official Kremlin news
Official Telegram channel: https://t.co/ASrzdwRxSU",https://twitter.com/KremlinRussia_E,,en.kremlin.ru
3607,lagarde,"President of the @ecb, the central bank for the euro. I manage this account with my team.",https://twitter.com/Lagarde,,ecb.europa.eu
3608,victoriancho,"The official account of the Victorian Chief Health Officer, Prof Brett Sutton. Owned by @VicGovDH. More: https://t.co/fd2S4j7OI1",https://twitter.com/VictorianCHO,,health.vic.gov.au
3609,abramjee,Yusuf Abramjee & Associates. Consultant. GCOB. Social Activist. #CrimeWatch #TaxJusticeSA *Vice President: @csiworld yusuf@abramjee.com,https://twitter.com/Abramjee,,abramjee.com
3610,ceonoida,"This is the official account of Chief Executive Officer, NOIDA Authority",https://twitter.com/CeoNoida,,noidaauthorityonline.in
3611,masculinepeak,"I give men the hard and necessary truth about women, masculinity, and cultivating power.

Climb the mountain of life.
Reach your Masculine Peak and stay there.",https://twitter.com/MasculinePeak,,bit.ly/peaklinks
3612,senangusking,News from the office of Independent U.S. Senator Angus King of Maine. Following/retweeting does not equal an endorsement.,https://twitter.com/SenAngusKing,,king.senate.gov
3613,senwhitehouse,"U.S. Senator from Rhode Island, the Ocean State. Chairman of @SenateBudget.",https://twitter.com/SenWhitehouse,,whitehouse.senate.gov
3614,volkan_bozkir,İstanbul Milletvekili / BM 75. Genel Kurulu Başkanı/ Büyükelçi ➖ Member of 🇹🇷Parliament/ President of the UN General Assembly at its 75th Session / Ambassador,https://twitter.com/volkan_bozkir,,facebook.com/pages/Volkan-B…
3615,deadprespicks,Lead Betting Analyst @oddscheckerus All tips to @stjude,https://twitter.com/DeadPresPicks,,docs.google.com/spreadsheets/u…
3616,partizanbc,"#KKPartizan  ⚫⚪
🏆 Šampion Evrope 1992.
🏆 x3 Kup Radivoj Korać
🏆 x21 prvak države
🏆 x16 Nacionalni kup
🏆 x6 šampion ABA lige
🏆 x1 ABA Super Cup

.",https://twitter.com/PartizanBC,,kkpartizan.rs
3617,canadianpm,Official account of Prime Minister Justin Trudeau – Terms: https://t.co/K5SJE3TdaT – Français: @PMcanadien | For #COVID19 updates: https://t.co/fHdx7vSoxv,https://twitter.com/CanadianPM,,pm.gc.ca
3618,kashimsm,"Vice President-Elect, Federal Republic of Nigeria | Senator, Borno Central District | Former Governor of Borno State",https://twitter.com/KashimSM,,
3619,senjackreed,Official Twitter feed of Rhode Island’s U.S. Senator Jack Reed. Chairman of the Senate Armed Services Committee.,https://twitter.com/SenJackReed,,reed.senate.gov
3620,senmarcorubio,Official account of U.S. Senator Marco Rubio.,https://twitter.com/SenMarcoRubio,,rubio.senate.gov
3621,senatorreid,Former Senator from the great state of Nevada.,https://twitter.com/SenatorReid,,
3622,sencorygardner,Proudly serving the state of Colorado in the United States Senate. This is my official Senate Twitter account.,https://twitter.com/SenCoryGardner,,
3623,europarl_en,Follow for the latest information from the European Parliament. Account managed by the Parliament's web team. Privacy statement: https://t.co/pgMRBckG2S,https://twitter.com/Europarl_EN,,europarl.europa.eu/news/en
3624,madam_president,A project of @EMILYsList with the goal of electing @KamalaHarris as the first woman vice president of the United States.,https://twitter.com/Madam_President,,emilyslist.org
3625,timkaine,"Anne Holton’s husband, Dad of 3, Stone Irish, public servant, musician, civil rights lawyer, backpacker.",https://twitter.com/timkaine,,
3626,leslynlewis,"Member of Parliament for Haldimand-Norfolk. JD, MES, PhD",https://twitter.com/LeslynLewis,,leslynlewis.ca
3627,liltunechi,https://t.co/PZLYHL6e68,https://twitter.com/LilTunechi,,👽🎵.y.at
3628,thealiceroberts,"Prof of Public Engagement in Science, Uni of Birmingham; anatomist, author, broadcaster; vice President of Humanists UK. All views my own.",https://twitter.com/theAliceRoberts,,alice-roberts.co.uk
3629,senatorfischer,United States Senator for Nebraska,https://twitter.com/SenatorFischer,,fischer.senate.gov
3630,rimafakih,Former Miss USA | Ambassador Children Cancer Center Lebanon | Best Buddies Board Member | School On Wheels 🙏 Full Time Wife ❤️,https://twitter.com/RimaFakih,,RimaFakih.com
3631,anitahamong,"Speaker of the Parliament of the Republic of Uganda.
Bukedea District Woman MP.",https://twitter.com/AnitahAmong,,parliament.go.ug
3632,wallacemick,Builder. Breaker. Member of the European Parliament. https://t.co/P6uyZ9bCPH,https://twitter.com/wallacemick,,
3633,mathiasmpuuga,Leader of the Opposition @Parliament_Ug | @NUP_Ug Deputy President (Buganda region) | MP Nyendo - Mukungwe | Human Rights Activist| Advocate| Teacher| Economist,https://twitter.com/MathiasMpuuga,,nupuganda.org
3634,tulipsiddiq,Labour MP for my home seat of Hampstead and Kilburn. Shadow City Minister. Casework/Questions? Email: tulip@tulipsiddiq.com,https://twitter.com/TulipSiddiq,,tulipsiddiq.com/my-blog
3635,drsenthil_mdrd,Practicing Radiologist.               Member of Parliament for Dharmapuri parliamentary constituency               🖤❤️ DMK,https://twitter.com/DrSenthil_MDRD,,
3636,vp,Vice President of the United States. Wife to the first @SecondGentleman. Momala. Auntie. Fighting for the people.,https://twitter.com/VP,,whitehouse.gov
3637,welshman_ncube,Zimbabwean. Advocate. Professor of law. Vice President CCC. Former Minister of Industry and Commerce.,https://twitter.com/Welshman_Ncube,,
3638,dawnbutlerbrent,"MP for Brent Central ✉ dawn.butler.mp@parliament.uk -
First elected Black female government minister in the UK
- Vogue's top 25 women shaping 2020
She/Her",https://twitter.com/DawnButlerBrent,,dawnbutler.org.uk
3639,erictrump,Executive Vice President of The @Trump Organization. Husband to @LaraLeaTrump. Large advocate of @StJude Children's Hospital @TrumpWinery #MakeAmericaGreatAgain,https://twitter.com/EricTrump,,Trump.com
3640,senatorburr,U.S. Senator from North Carolina,https://twitter.com/SenatorBurr,,burr.senate.gov
3641,senjohnhoeven,"U.S. Senator for North Dakota serving on the Senate Agriculture, Energy, Appropriations & Indian Affairs committees.",https://twitter.com/SenJohnHoeven,,hoeven.senate.gov
3642,dogfishbeer,"Off-centered goodness for off-centered people. Brewery, Restaurants, Distillery & Inn! Followers must be 21+, cheers!",https://twitter.com/dogfishbeer,,dogfish.com
3643,iingwen,中華民國第15任總統 President of the Republic of China (Taiwan),https://twitter.com/iingwen,,president.gov.tw
3644,hblodget,"Hello! I'm the founder and CEO of Insider, as well as a columnist and bloviator. I’m also a Board member at Morning Brew ☕️. Thanks for following me!",https://twitter.com/hblodget,,insider.com
3645,senrandpaul,"I fight for Kentucky, individual rights, and the Constitution | This is an official government account for Senator Rand Paul.",https://twitter.com/SenRandPaul,,Paul.Senate.Gov
3646,marcorubio,"Christian,Husband,Father,AMERICAN,Senator for Florida, Instagram:@marcorubio Truth:@marcorubio #GatorNation #FinsUp",https://twitter.com/marcorubio,,marcorubio.com
3647,bjpsamvad,"This handle is the voice of all nationalists and party supporters. Tag us for RT, if you're one.
Managed by BJP volunteers.",https://twitter.com/bjpsamvad,,bjp.org
3648,tandhesi,"@UKLabour MP for #Slough. Shadow Rail Minister. For casework/queries, please email tan.dhesi.mp@parliament.uk or call 01753 518161",https://twitter.com/TanDhesi,,tsdhesi.com
3649,williamsruto,President of The Republic of Kenya.,https://twitter.com/WilliamsRuto,,president.go.ke
3650,president_uz,Press-service of the President of the Republic of Uzbekistan / Пресс-служба Президента Республики Узбекистан,https://twitter.com/president_uz,,president.uz
3651,hideki_naganuma,Composer of JET SET RADIO｜Spotify▶︎https://t.co/ZW4mfl9GGI Music▶︎https://t.co/TkTxvMqWr0 YouTube Music▶︎https://t.co/TdbetXnA7Y Bandcamp▶︎https://t.co/gEQogrtEta SoundCloud▶︎https://t.co/x4R0HKBcTU,https://twitter.com/Hideki_Naganuma,,instagram.com/hideki_naganum…
3652,itsyangachief,YoungLegendMusic Artist / yangabookings@gmail.com SAMA HIP HOP ALBUM OF THE YEAR #BecomingAPopStar SAHHA SONG OF THE YEAR #UTATAKHO,https://twitter.com/ItsYangaChief,,instagram.com/itsyangachief
3653,zelenskyyua,Президент України,https://twitter.com/ZelenskyyUa,,president.gov.ua
3654,cmokerala,"Updates from the Office of Chief Minister of Kerala, Shri. Pinarayi Vijayan",https://twitter.com/CMOKerala,,keralacm.gov.in
3655,johnnymerceruk,Father of three; husband of 1. Believer in change. Member of Parliament for Plymouth Moor View,https://twitter.com/JohnnyMercerUK,,johnnymercer.co.uk
3656,andrealeadsom,"Member of Parliament for South Northamptonshire. If you are a constituent, please email - Andrea.leadsom.mp@parliament.uk.",https://twitter.com/andrealeadsom,,andrealeadsom.com
3657,stevebakerhw,"Minister of State for Northern Ireland, Conservative MP for Wycombe",https://twitter.com/SteveBakerHW,,stevebaker.info
3658,jairam_ramesh,"Member of Parliament| General Secretary in-charge Communications, Indian National Congress| former Union Minister| Author| Unapologetic Nehruvian.",https://twitter.com/Jairam_Ramesh,,inc.in
3659,randpaul,"U.S. Senator for Kentucky | I fight for the Constitution, individual liberty and the freedoms that make this country great.",https://twitter.com/RandPaul,,randpaul.com
3660,tunajibu,Vice President - FFI | Former Cabinet Minister & Member of Parliament - Government of Kenya 🇰🇪,https://twitter.com/tunajibu,,
3661,azharflicks,"President - Hyderabad Cricket Association || Working President - TPCC || Former ""Cricket Captain of India"" || ""Member of Parliament” - Lok Sabha",https://twitter.com/azharflicks,,
3662,senbobcorker,Official news and updates from former United States Senator Bob Corker (R-Tennessee).,https://twitter.com/SenBobCorker,,corker.senate.gov
3663,sindhcmhouse,"Official Account of CM, Sindh | https://t.co/ZbEwJgIo8u | https://t.co/VPR93j4ifj | https://t.co/aNR8wp3oQT",https://twitter.com/SindhCMHouse,,facebook.com/SindhCMHouse
3664,bjpcentralmedia,This is the official handle of BJP Central Media Department. Follow for all media related updates.,https://twitter.com/BJPCentralMedia,,bjp.org
3665,senalexander,Updates from former United States Senator Lamar Alexander. 7th generation Tennessean born and raised in Maryville.,https://twitter.com/SenAlexander,,LamarAlexander.com
3666,cmofficeassam,"Chief Minister's Office, Government of Assam",https://twitter.com/CMOfficeAssam,,cm.assam.gov.in
3667,senatorbennet,U.S. Senator for Colorado,https://twitter.com/SenatorBennet,,bennet.senate.gov
3668,mspackyetti,"Black. saved by grace. activist. #UNDISTRACTED host. @MSNBC analyst. @BET vp, social impact. @kidnoble’s +1. M’s mama. she/her. opinions mine alone. #Ferguson",https://twitter.com/MsPackyetti,,brittanypacknett.com
3669,yeobeeyin,Public Servant | Member of Parliament for Puchong | Wife | Mother of Two,https://twitter.com/yeobeeyin,,yeobeeyin.com
3670,prslegislative,Tracking all things legislative | Working of state legislatures and Parliament; MPs and MLAs; Committees | Budgets etc.,https://twitter.com/PRSLegislative,,prsindia.org
3671,iamjameshaarsma,Vice President of @RCIncorporated,https://twitter.com/iamjameshaarsma,,instagram.com/iamjameshaarsma
3672,praful_patel,"MP • Vice-President - Nationalist Congress Party • Former Union Minister of Civil Aviation, Heavy Industries & Public Enterprises • FIFA Council member",https://twitter.com/praful_patel,,praful-patel.com
3673,dambisamoyo,"Member, House of Lords - sitting as Baroness Moyo of Knightsbridge; Investor, Board member, Author.",https://twitter.com/dambisamoyo,,dambisamoyo.com
3674,anthonyshead,Actor,https://twitter.com/AnthonySHead,,
3675,mpnaveenjindal,"Elected twice to Indian Parliament, Chairman- @JSPLCorporate. The display of Tiranga is a way to express my love for & faith in the country. RT isnt endorsement",https://twitter.com/MPNaveenJindal,,naveenjindal.com
3676,deejayillwill,@ThaAlumni CEO | Proud Dad | #ALIVE Deluxe out now! https://t.co/ndhIf51RoX,https://twitter.com/DeeJayiLLWiLL,,Tha-Alumni.com
3677,johnswinney,John Swinney is Member of the Scottish Parliament for Perthshire North and Deputy First Minister/Cabinet Secretary for Covid Recovery in Scottish Government.,https://twitter.com/JohnSwinney,,johnswinney.scot
3678,sanianishtar,"Senator, Former Special Assistant of the Prime Minister on Poverty Alleviation, Former Federal Minister, Pakistan. Founder of @Ehsaas_Pk. Global health advocate",https://twitter.com/SaniaNishtar,,sanianishtar.info
3679,borisjohnson,Former Prime Minister of the United Kingdom. Member of Parliament for Uxbridge and South Ruislip.,https://twitter.com/BorisJohnson,,compiled.social/BorisJohnson
3680,senatordurbin,Serving the people of Illinois. Majority Whip and Chair of the Senate Judiciary Committee @JudiciaryDems.,https://twitter.com/SenatorDurbin,,durbin.senate.gov
3681,ibusolih,President of the Republic of Maldives,https://twitter.com/ibusolih,,presidencymaldives.gov.mv
3682,speakerklusaka,"Governor, Bungoma County",https://twitter.com/SpeakerKLusaka,,parliament.go.ke
3683,make_us_america,• WE WILL BRING BACK A GOOD EXAMPLE & GOOD MORAL CHARACTER TO THE OVAL OFFICE.!,https://twitter.com/MAKE_US_AMERICA,,tiktok.com/@make_us_ameri…
3684,ryemckenzie,Co-founder Tru Earth. $100M+ Sales. Mid 8-figure DTC native brand in less than 3 years. Opinions are my own. Peep my Youtube channel link in bio 👇,https://twitter.com/RyeMcKenzie,Vancouver -Subsribe Youtube 👉,https://www.youtube.com/channel/UCr_WZIhS3_mpVbc03Tq-Esw?sub_confirmation=1
3685,ltgovdennyheck,"Proudly serving as the 17th Lieutenant Governor of Washington state. Husband, (gran)dad, @GonzagaBulldogs fan & #12thMan. #waleg",https://twitter.com/LtGovDennyHeck,"South Puget Sound, WA",http://Ltgov.wa.gov
3686,jayinslee,"Governor of WA. On a mission to defeat climate change. Early to bed, early to rise, work like hell and organize. Let's go get ‘em: JayInslee.com",https://twitter.com/JayInslee,"Bainbridge Island, WA",http://jayinslee.com
3687,ubcprez,"Interim President & Vice-Chancellor, University of British Columbia",https://twitter.com/ubcprez,British Columbia,
3688,cmlgonzalez,"From migrant farmworker to civil rights attorney fighting for women, kids, workers & immigrants. Former Seattle City Council President & At-Large CM (2015-2021)",https://twitter.com/CMLGonzalez,"Seattle, WA",http://www.seattle.gov/council/gonzalez
3689,carmenbest,"Personal/professional Twitter account of Carmen Best, Retired Chief of Police Seattle- FBI/NEI #42; FBI/NA #242;IACP;SMIP;PERF;MCCA;NOBLE",https://twitter.com/carmenbest,"Seattle, WA",http://seattle.gov/police
3690,chiefpalmer,Chief Adam Palmer of @VancouverPD - Board of Directors @MjrCitiesChiefs - former President of @CACP_ACCP - Not monitored 24/7 - Official Twitter account,https://twitter.com/ChiefPalmer,"Vancouver, BC, Canada",http://www.vpd.ca
3691,market_leader,"A pioneer in lead generation and CRM systems, Market Leader has proudly helped hundreds of thousands of realtors manage and grow their businesses since 1999.",https://twitter.com/Market_Leader,"Bellevue, WA",http://www.marketleader.com
3692,chatwmatt,CEO | Fmr Microsoft Manager/Consultant | Social Media Thought Leader | Globe-trotting Speaker | Author |,https://twitter.com/ChatWMatt,"Seattle, WA",http://tredigital.com
3693,firechiefreid,Chief Commissioner (CAO) Strathcona County | Retired Vancouver Fire/VEMA Chief | Rated 7.9/10 Cool Dad in Focus Groups | Proud 🇨🇦,https://twitter.com/FireChiefReid,"Alberta, Canada",https://www.strathcona.ca
3694,deputychiefrai,"Deputy Chief Constable, Vancouver Police Department with @VancouverPD. Not monitored 24/7 *Call 9-1-1 for emergencies* or 604-717-3321 for non-emergencies.",https://twitter.com/DeputyChiefRai,"Vancouver, British Columbia",http://www.vpd.ca
3695,drkimschrier,Pediatrician. Mom. Congresswoman representing #WA08,https://twitter.com/DrKimSchrier,"Issaquah, WA",http://www.DrKimSchrier.com
3696,msladyjustice1,"President & CEO, Gathering for Justice, Founder @nyjusticeleague, National Co-Chair, @womensmarch Bookings: team@carmenperez-jordan.com CASHAPP $MsLadyJustice1",https://twitter.com/msladyjustice1,National,https://linktr.ee/msladyjustice1/
3697,julwhite,"Chief Marketing & Solutions Officer and Executive Board Member of SAP. Passionate about tech, transformation, and storytelling. She/her",https://twitter.com/julwhite,Seattle,
3698,brenttoderian,City planner + urbanist leading @TODUrbanWORKS. Global cities advisor. Past Vancouver chief planner. Past/founding @CanUrbanism president. Speaker.,https://twitter.com/BrentToderian,"Vancouver, British Columbia",http://www.toderianurbanworks.com
3699,brianmariotti,Chief Executive Officer @OriginalFunko. Announcer of all things POP! PEZ and #FunkoSODA. Everyone is a fan of something.,https://twitter.com/brianmariotti,"Everett, WA",http://www.funko.com
3700,howardschultz,Transformative leader; Starbucks ceo and board member; co-founder of the Schultz Family Foundation and the emes project.,https://twitter.com/HowardSchultz,"Seattle, WA",http://sbux.co/reimaginingstarbucks
3701,drvickip,"Lifelong educator champion. Believer in the promise of young people. CEO @CtrEdEcon. Former: Tchr., Supt., CSSO, NFP leader @gatesfoundation & @NatGeoEducation.",https://twitter.com/drvickip,"Seattle, WA",
3702,dkellercmt,"Chief Market Strategist @ StockCharts.com, President @ Sierra Alpha Research. Former Fidelity, Bloomberg, CMT Association. For educational purposes only.",https://twitter.com/DKellerCMT,"Redmond, WA",http://www.marketmisbehavior.com
3703,micah,"Executive Coach. Repeat Founder. Photographer. Focus: mental health, recovery, kindness, and creativity. ex-@madronaventures @amazon",https://twitter.com/micah,"Seattle, WA",https://www.micahbaldwin.com
3704,ceoglenn,"CEO of eXp World Holdings, Inc. expworldholdings.com $EXPI
Founder eXp Realty
CEO SUCCESS.com",https://twitter.com/ceoglenn,"Bellingham, WA",https://discord.gg/success
3705,iannuzzimarco,"Retired Pro Athlete. GreyCup Champion.
Harvard & MIT alum. Governor General's Medal recipient.
Let's share positivity, sustainability & community.",https://twitter.com/iannuzzimarco,Vancouver BC,https://youtu.be/ffo2xJChnlk
3706,ryantracynfl,Consultant | Athletic Matrix™ Founder bit.ly/2017RAC | NFL Draft Analyst @LockedonChiefs & RGR Football goo.gl/ErLusj | Performance Coach | #Chief,https://twitter.com/RyanTracyNFL,Rocky Mountains,https://www.youtube.com/channel/UC1quXkJYOUHlDSw-6tMe-Fg?sub_confirmation=1
3707,rchain_coop,"Leaderless smart contract platform allowing safe concurrent execution. President/Founder is @leithaus

RChain® is a registered trademark of RChain Cooperative",https://twitter.com/rchain_coop,"Seattle, WA",https://rchain.coop
3708,largehotcoffee,"Founder & CEO, @FAKKU & more",https://twitter.com/largehotcoffee,"Portland, OR",http://instagram.com/largehotcoffee
3709,rebekah_bastian,"CEO @owntrail, contributor @forbes, author @bkpub, web3 @ogcollective200 @thetimeis_dao @jpegmorganxyz @joan_DAO_, #AuthenTech founder & investor ✨ rebekahb.eth",https://twitter.com/rebekah_bastian,Seattle,https://owntrail.com/trail/rebekah
3710,dataremixed,"Founder & CEO @dataliteracycom, author of Data Literacy Fundamentals amzn.to/2Ze0OHg & Learning to See Data bit.ly/LTSDBook. Love nature over tech",https://twitter.com/DataRemixed,"Seattle, WA",http://dataliteracy.com
3711,philnolimits,"CEO, Founder of Prompt.io. Former pro poker player and host Bravo's Celebrity Poker Showdown.",https://twitter.com/PhilNoLimits,"Seattle, WA",http://www.philnolimits.com
3712,cybelenegris,"Top100MostPowerfulWomen;Founder/CEO Webnames.ca;Director mint.ca @BCAA @BlueShoreNews @damonmotorcycle; ViceChair @SBRoundtableBC & @ScienceWorldca,TEDx Speaker",https://twitter.com/cybelenegris,"Vancouver, BC, Canada",http://www.webnamescorporate.com
3713,reprashida,Unapologetic Congresswoman fighting for justice for all. Proudly representing Michigan’s 12th District in the People’s House.,https://twitter.com/RepRashida,"Michigan, USA",http://tlaib.house.gov
3714,govbilllee,50th Governor of Tennessee,https://twitter.com/GovBillLee,State of Tennessee,http://www.tn.gov/governor
3715,govmikedewine,Official Twitter account of Governor Mike DeWine's Office.  Tweets by staff.,https://twitter.com/GovMikeDeWine,Ohio,https://governor.ohio.gov/
3716,senjeffmerkley,"Dad, runner, Chief Filibuster Antagonist. U.S. Senator from Oregon.",https://twitter.com/SenJeffMerkley,Oregon,http://merkley.senate.gov
